,ARQUIVO,WINER
1009,pca_media_rank_biclasse_aspect_ratio_4_SGD_auc.csv,SMOTE
1010,pca_media_rank_biclasse_radius_ratio_1_MLP_iba.csv,SMOTE
1011,pca_media_rank_biclasse_edge_ratio_4_DTREE_geo.csv,SMOTE_SVM
1012,pca_media_rank_biclasse_aspect_ratio_4_SGD_geo.csv,SMOTE
1013,pca_media_rank_biclasse_area_4_KNN_f1.csv,ORIGINAL
1014,pca_media_rank_biclasse_volume_4_QDA_auc.csv,SMOTE_SVM
1015,pca_media_rank_biclasse_area_volume_ratio_1_LRG_auc.csv,BORDERLINE1
1016,pca_media_rank_biclasse_edge_ratio_9_QDA_geo.csv,DELAUNAY
1017,pca_media_rank_biclasse_max_solid_angle_9_RF_auc.csv,DELAUNAY
1018,pca_media_rank_biclasse_max_solid_angle_9_SVM_iba.csv,SMOTE
1019,pca_media_rank_biclasse_max_solid_angle_1_SGD_f1.csv,SMOTE
1020,pca_media_rank_biclasse_volume_9_KNN_auc.csv,BORDERLINE1
1021,pca_media_rank_biclasse_area_volume_ratio_4_MLP_iba.csv,SMOTE
1022,pca_media_rank_biclasse_min_solid_angle_4_SGD_iba.csv,DELAUNAY
1023,pca_media_rank_biclasse_radius_ratio_1_GNB_iba.csv,SMOTE
1024,pca_media_rank_biclasse_aspect_ratio_4_MLP_iba.csv,BORDERLINE2
1025,pca_media_rank_biclasse_area_volume_ratio_4_RF_geo.csv,DELAUNAY
1026,pca_media_rank_biclasse_area_9_GNB_auc.csv,SMOTE
1027,pca_media_rank_biclasse_min_solid_angle_9_DTREE_f1.csv,ORIGINAL
1028,pca_media_rank_biclasse_edge_ratio_9_RF_geo.csv,BORDERLINE2
1029,pca_media_rank_biclasse_max_solid_angle_1_QDA_geo.csv,DELAUNAY
1030,pca_media_rank_biclasse_edge_ratio_1_QDA_f1.csv,ORIGINAL
1031,pca_media_rank_biclasse_min_solid_angle_1_MLP_geo.csv,DELAUNAY
1032,pca_media_rank_biclasse_solid_angle_4_LRG_f1.csv,SMOTE_SVM
1033,pca_media_rank_biclasse_aspect_ratio_9_ABC_f1.csv,SMOTE_SVM
1034,pca_media_rank_biclasse_max_solid_angle_1_QDA_iba.csv,DELAUNAY
1035,pca_media_rank_biclasse_edge_ratio_4_MLP_auc.csv,BORDERLINE2
1036,pca_media_rank_biclasse_area_9_KNN_geo.csv,BORDERLINE1
1037,pca_media_rank_biclasse_max_solid_angle_9_QDA_auc.csv,DELAUNAY
1038,pca_media_rank_biclasse_max_solid_angle_9_SVM_f1.csv,DELAUNAY
1039,pca_media_rank_biclasse_radius_ratio_9_GNB_auc.csv,SMOTE
1040,pca_media_rank_biclasse_area_4_LRG_geo.csv,BORDERLINE1
1041,pca_media_rank_biclasse_min_solid_angle_4_MLP_iba.csv,DELAUNAY
1042,pca_media_rank_biclasse_solid_angle_1_DTREE_geo.csv,SMOTE_SVM
1043,pca_media_rank_biclasse_area_volume_ratio_1_LRG_geo.csv,BORDERLINE1
1044,pca_media_rank_biclasse_aspect_ratio_1_KNN_iba.csv,BORDERLINE1
1045,pca_media_rank_biclasse_solid_angle_4_MLP_auc.csv,BORDERLINE2
1046,pca_media_rank_biclasse_radius_ratio_9_SVM_auc.csv,SMOTE
1047,pca_media_rank_biclasse_solid_angle_4_RF_iba.csv,BORDERLINE2
1048,pca_media_rank_biclasse_volume_4_MLP_iba.csv,BORDERLINE2
1049,pca_media_rank_biclasse_aspect_ratio_9_QDA_iba.csv,SMOTE
1050,pca_media_rank_biclasse_edge_ratio_1_KNN_auc.csv,BORDERLINE1
1051,pca_media_rank_biclasse_max_solid_angle_4_SGD_auc.csv,DELAUNAY
1052,pca_media_rank_biclasse_area_4_MLP_f1.csv,SMOTE_SVM
1053,pca_media_rank_biclasse_aspect_ratio_4_ABC_geo.csv,BORDERLINE2
1054,pca_media_rank_biclasse_edge_ratio_9_MLP_iba.csv,BORDERLINE2
1055,pca_media_rank_biclasse_solid_angle_4_RF_f1.csv,SMOTE_SVM
1056,pca_media_rank_biclasse_max_solid_angle_1_LRG_geo.csv,BORDERLINE1
1057,pca_media_rank_biclasse_aspect_ratio_4_ABC_iba.csv,SMOTE
1058,pca_media_rank_biclasse_min_solid_angle_1_RF_iba.csv,DELAUNAY
1059,pca_media_rank_biclasse_max_solid_angle_9_MLP_f1.csv,SMOTE_SVM
1060,pca_media_rank_biclasse_edge_ratio_1_RF_f1.csv,SMOTE_SVM
1061,pca_media_rank_biclasse_radius_ratio_9_QDA_geo.csv,SMOTE
1062,pca_media_rank_biclasse_edge_ratio_9_SVM_f1.csv,SMOTE
1063,pca_media_rank_biclasse_max_solid_angle_4_ABC_auc.csv,DELAUNAY
1064,pca_media_rank_biclasse_max_solid_angle_1_SVM_geo.csv,SMOTE
1065,pca_media_rank_biclasse_edge_ratio_9_KNN_iba.csv,DELAUNAY
1066,pca_media_rank_biclasse_edge_ratio_4_SGD_geo.csv,SMOTE
1067,pca_media_rank_biclasse_area_volume_ratio_9_GNB_auc.csv,SMOTE
1068,pca_media_rank_biclasse_aspect_ratio_9_DTREE_auc.csv,SMOTE_SVM
1069,pca_media_rank_biclasse_aspect_ratio_9_SGD_iba.csv,DELAUNAY
1070,pca_media_rank_biclasse_radius_ratio_4_SVM_iba.csv,SMOTE
1071,pca_media_rank_biclasse_edge_ratio_9_LRG_geo.csv,BORDERLINE1
1072,pca_media_rank_biclasse_solid_angle_4_KNN_auc.csv,BORDERLINE1
1073,pca_media_rank_biclasse_area_volume_ratio_9_GNB_iba.csv,SMOTE
1074,pca_media_rank_biclasse_volume_9_KNN_iba.csv,BORDERLINE1
1075,pca_media_rank_biclasse_radius_ratio_9_SGD_geo.csv,SMOTE
1076,pca_media_rank_biclasse_area_volume_ratio_1_KNN_f1.csv,ORIGINAL
1077,pca_media_rank_biclasse_volume_1_QDA_iba.csv,SMOTE
1078,pca_media_rank_biclasse_min_solid_angle_4_DTREE_geo.csv,SMOTE_SVM
1079,pca_media_rank_biclasse_max_solid_angle_9_LRG_geo.csv,BORDERLINE1
