MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
PCA,thoracic-surgery,_Geometric_SMOTE,LRG,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thoracic-surgery,_Geometric_SMOTE,MLP,NONE,NONE,0.7660000000000001,0.8039999999999999,0.23800000000000002,0.7759999999999999,0.28600000000000003,0.114,0.5196428571428572
PCA,thoracic-surgery,_Geometric_SMOTE,QDA,NONE,NONE,0.7759999999999999,0.7020000000000001,0.43,0.732,0.52,0.28400000000000003,0.5669642857142857
PCA,thoracic-surgery,_Geometric_SMOTE,RF,NONE,NONE,0.7679999999999999,0.8059999999999998,0.27,0.782,0.318,0.15,0.5373214285714285
PCA,thoracic-surgery,_Geometric_SMOTE,SGD,NONE,NONE,0.76,0.7020000000000001,0.302,0.642,0.096,0.024,0.5008928571428571
PCA,thoracic-surgery,_Geometric_SMOTE,SVM,NONE,NONE,0.72,0.85,0.15,0.78,0.0,0.0,0.5
PCA,thyroid-hypothyroid,_Geometric_SMOTE,ABC,NONE,NONE,0.982,0.98,0.8300000000000001,0.98,0.902,0.8240000000000001,0.9047280885608748
PCA,thyroid-hypothyroid,_Geometric_SMOTE,DTREE,NONE,NONE,0.9840000000000001,0.982,0.924,0.982,0.9540000000000001,0.912,0.953125545067859
PCA,thyroid-hypothyroid,_Geometric_SMOTE,GNB,NONE,NONE,0.97,0.966,0.7959999999999999,0.966,0.8759999999999999,0.782,0.8814218622175088
PCA,thyroid-hypothyroid,_Geometric_SMOTE,KNN,NONE,NONE,0.982,0.9759999999999998,0.8799999999999999,0.978,0.926,0.868,0.9288455767104536
PCA,thyroid-hypothyroid,_Geometric_SMOTE,LRG,NONE,NONE,0.9840000000000001,0.974,0.92,0.974,0.946,0.902,0.9471363327683378
PCA,thyroid-hypothyroid,_Geometric_SMOTE,MLP,NONE,NONE,0.982,0.974,0.93,0.978,0.9540000000000001,0.912,0.9528654587243116
PCA,thyroid-hypothyroid,_Geometric_SMOTE,QDA,NONE,NONE,0.964,0.8620000000000001,0.6659999999999999,0.8879999999999999,0.7299999999999999,0.5519999999999999,0.7648984367627089
PCA,thyroid-hypothyroid,_Geometric_SMOTE,RF,NONE,NONE,0.986,0.986,0.898,0.986,0.9420000000000001,0.8940000000000001,0.9426153055676856
PCA,thyroid-hypothyroid,_Geometric_SMOTE,SGD,NONE,NONE,0.978,0.964,0.95,0.97,0.9559999999999998,0.9159999999999999,0.9569929191608492
PCA,thyroid-hypothyroid,_Geometric_SMOTE,SVM,NONE,NONE,0.982,0.976,0.8859999999999999,0.978,0.93,0.8720000000000001,0.931133566973833
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,ABC,NONE,NONE,0.95,0.95,0.752,0.948,0.8380000000000001,0.7220000000000001,0.8498265985415137
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,DTREE,NONE,NONE,0.9559999999999998,0.95,0.826,0.9520000000000001,0.8859999999999999,0.7939999999999999,0.8895008115147528
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,GNB,NONE,NONE,0.8400000000000001,0.866,0.168,0.85,0.284,0.08800000000000001,0.5163685682110223
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,KNN,NONE,NONE,0.882,0.858,0.474,0.8720000000000001,0.6239999999999999,0.40399999999999997,0.667053722887567
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,LRG,NONE,NONE,0.892,0.852,0.5820000000000001,0.868,0.696,0.5,0.7173007410545007
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,MLP,NONE,NONE,0.9440000000000001,0.9079999999999999,0.9059999999999999,0.918,0.906,0.8240000000000001,0.905937905375547
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,QDA,NONE,NONE,0.8340000000000001,0.812,0.2,0.8099999999999999,0.26,0.092,0.5057656239499689
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,RF,NONE,NONE,0.97,0.97,0.8420000000000001,0.97,0.904,0.828,0.9073246079375714
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,SGD,NONE,NONE,0.8859999999999999,0.764,0.542,0.7879999999999999,0.5720000000000001,0.35600000000000004,0.6527007048061629
PCA,thyroid-sick-euthyroid,_Geometric_SMOTE,SVM,NONE,NONE,0.8779999999999999,0.8759999999999999,0.394,0.8779999999999999,0.564,0.33399999999999996,0.6372975031411832
PCA,vertebra-column-2c,_Geometric_SMOTE,ABC,NONE,NONE,0.8099999999999999,0.7959999999999999,0.7779999999999999,0.8,0.7859999999999999,0.62,0.7871428571428571
PCA,vertebra-column-2c,_Geometric_SMOTE,DTREE,NONE,NONE,0.8119999999999999,0.79,0.8019999999999999,0.794,0.794,0.636,0.7954761904761904
PCA,vertebra-column-2c,_Geometric_SMOTE,GNB,NONE,NONE,0.8240000000000001,0.78,0.826,0.7879999999999999,0.7979999999999999,0.638,0.8040476190476191
PCA,vertebra-column-2c,_Geometric_SMOTE,KNN,NONE,NONE,0.8039999999999999,0.778,0.7940000000000002,0.7859999999999999,0.784,0.6159999999999999,0.7859523809523811
PCA,vertebra-column-2c,_Geometric_SMOTE,LRG,NONE,NONE,0.8319999999999999,0.7879999999999999,0.8340000000000001,0.792,0.8059999999999999,0.65,0.8114285714285714
PCA,vertebra-column-2c,_Geometric_SMOTE,MLP,NONE,NONE,0.8379999999999999,0.8140000000000001,0.828,0.818,0.8180000000000002,0.672,0.8223809523809524
PCA,vertebra-column-2c,_Geometric_SMOTE,QDA,NONE,NONE,0.4600000000000001,0.68,0.32,0.55,0.0,0.0,0.5
PCA,vertebra-column-2c,_Geometric_SMOTE,RF,NONE,NONE,0.85,0.8340000000000001,0.8459999999999999,0.8340000000000001,0.836,0.7040000000000001,0.8395238095238096
PCA,vertebra-column-2c,_Geometric_SMOTE,SGD,NONE,NONE,0.8480000000000001,0.7959999999999999,0.8079999999999998,0.7940000000000002,0.7839999999999999,0.6200000000000001,0.8028571428571428
PCA,vertebra-column-2c,_Geometric_SMOTE,SVM,NONE,NONE,0.8460000000000001,0.778,0.8620000000000001,0.7859999999999999,0.8099999999999999,0.6519999999999999,0.82
PCA,wdbc,_Geometric_SMOTE,ABC,NONE,NONE,0.9620000000000001,0.9620000000000001,0.9540000000000001,0.9620000000000001,0.9559999999999998,0.92,0.9585413644658648
PCA,wdbc,_Geometric_SMOTE,DTREE,NONE,NONE,0.914,0.914,0.892,0.912,0.9,0.8140000000000001,0.9019813974284986
PCA,wdbc,_Geometric_SMOTE,GNB,NONE,NONE,0.6859999999999999,0.642,0.40399999999999997,0.526,0.20199999999999999,0.058,0.5240692215307348
PCA,wdbc,_Geometric_SMOTE,KNN,NONE,NONE,0.926,0.926,0.9,0.926,0.912,0.8320000000000001,0.9133102880850996
PCA,wdbc,_Geometric_SMOTE,LRG,NONE,NONE,0.912,0.904,0.85,0.9,0.8700000000000001,0.76,0.8765275113211569
PCA,wdbc,_Geometric_SMOTE,MLP,NONE,NONE,0.9159999999999999,0.9159999999999999,0.898,0.914,0.9059999999999999,0.826,0.9078748979666108
PCA,wdbc,_Geometric_SMOTE,QDA,NONE,NONE,0.7440000000000001,0.7100000000000001,0.534,0.6639999999999999,0.516,0.276,0.6224544294188906
PCA,wdbc,_Geometric_SMOTE,RF,NONE,NONE,0.9620000000000001,0.9620000000000001,0.95,0.9620000000000001,0.9540000000000001,0.914,0.9556401067906144
PCA,wdbc,_Geometric_SMOTE,SGD,NONE,NONE,0.868,0.774,0.82,0.76,0.752,0.5960000000000001,0.7964806929431888
PCA,wdbc,_Geometric_SMOTE,SVM,NONE,NONE,0.39,0.63,0.37,0.48,0.0,0.0,0.5
PCA,wholesale-channel,_Geometric_SMOTE,ABC,NONE,NONE,0.8880000000000001,0.8859999999999999,0.86,0.8880000000000001,0.8719999999999999,0.7620000000000001,0.8722344215301551
PCA,wholesale-channel,_Geometric_SMOTE,DTREE,NONE,NONE,0.852,0.8399999999999999,0.8299999999999998,0.8379999999999999,0.828,0.6900000000000001,0.833576577328769
PCA,wholesale-channel,_Geometric_SMOTE,GNB,NONE,NONE,0.826,0.826,0.7220000000000001,0.8220000000000001,0.76,0.584,0.7745332721048677
PCA,wholesale-channel,_Geometric_SMOTE,KNN,NONE,NONE,0.82,0.7879999999999999,0.8079999999999999,0.7939999999999999,0.7939999999999999,0.632,0.7984756895160168
PCA,wholesale-channel,_Geometric_SMOTE,LRG,NONE,NONE,0.852,0.8440000000000001,0.8219999999999998,0.8440000000000001,0.8320000000000001,0.6940000000000001,0.8323716289554979
PCA,wholesale-channel,_Geometric_SMOTE,MLP,NONE,NONE,0.8880000000000001,0.8800000000000001,0.8699999999999999,0.884,0.8759999999999999,0.768,0.8763306058834991
PCA,wholesale-channel,_Geometric_SMOTE,QDA,NONE,NONE,0.7779999999999999,0.772,0.584,0.748,0.616,0.39399999999999996,0.6789894520052322
PCA,wholesale-channel,_Geometric_SMOTE,RF,NONE,NONE,0.902,0.898,0.884,0.9,0.89,0.792,0.8897122262113497
PCA,wholesale-channel,_Geometric_SMOTE,SGD,NONE,NONE,0.8960000000000001,0.8859999999999999,0.8800000000000001,0.89,0.8800000000000001,0.7779999999999999,0.8833220617294257
PCA,wholesale-channel,_Geometric_SMOTE,SVM,NONE,NONE,0.852,0.8420000000000001,0.8240000000000001,0.8460000000000001,0.8340000000000001,0.696,0.8343046394478307
PCA,wilt,_Geometric_SMOTE,ABC,NONE,NONE,0.966,0.938,0.91,0.948,0.922,0.8560000000000001,0.9234100045913399
PCA,wilt,_Geometric_SMOTE,DTREE,NONE,NONE,0.968,0.9440000000000002,0.882,0.9520000000000001,0.912,0.8379999999999999,0.9138439830292544
PCA,wilt,_Geometric_SMOTE,GNB,NONE,NONE,0.938,0.7639999999999999,0.742,0.826,0.752,0.568,0.7529793388310967
PCA,wilt,_Geometric_SMOTE,KNN,NONE,NONE,0.97,0.9540000000000001,0.9079999999999999,0.9620000000000001,0.932,0.8699999999999999,0.9311349715104524
PCA,wilt,_Geometric_SMOTE,LRG,NONE,NONE,0.9399999999999998,0.9280000000000002,0.5720000000000001,0.932,0.7220000000000001,0.54,0.7499496071247401
PCA,wilt,_Geometric_SMOTE,MLP,NONE,NONE,0.97,0.95,0.936,0.954,0.9440000000000001,0.8879999999999999,0.9424414545262868
PCA,wilt,_Geometric_SMOTE,QDA,NONE,NONE,0.968,0.9479999999999998,0.9159999999999999,0.9520000000000001,0.93,0.8719999999999999,0.9318797023182476
PCA,wilt,_Geometric_SMOTE,RF,NONE,NONE,0.972,0.958,0.91,0.96,0.934,0.8759999999999999,0.9345142217079404
PCA,wilt,_Geometric_SMOTE,SGD,NONE,NONE,0.946,0.938,0.608,0.9399999999999998,0.7340000000000001,0.5780000000000001,0.7712604355840391
PCA,wilt,_Geometric_SMOTE,SVM,NONE,NONE,0.948,0.938,0.63,0.9440000000000002,0.7659999999999999,0.6060000000000001,0.7844685420820718
PCA,x18data,_Geometric_SMOTE,ABC,NONE,NONE,0.9440000000000001,0.9520000000000001,0.272,0.946,0.434,0.252,0.6130152079453755
PCA,x18data,_Geometric_SMOTE,DTREE,NONE,NONE,0.9440000000000002,0.94,0.398,0.9420000000000001,0.584,0.376,0.6682464307883302
PCA,x18data,_Geometric_SMOTE,GNB,NONE,NONE,0.918,0.9559999999999998,0.042,0.936,0.0,0.0,0.4988857852265674
PCA,x18data,_Geometric_SMOTE,KNN,NONE,NONE,0.936,0.928,0.33,0.93,0.446,0.29600000000000004,0.6287895716945997
PCA,x18data,_Geometric_SMOTE,LRG,NONE,NONE,0.928,0.93,0.206,0.93,0.39399999999999996,0.17800000000000002,0.5682619490999379
PCA,x18data,_Geometric_SMOTE,MLP,NONE,NONE,0.958,0.8799999999999999,0.836,0.9079999999999999,0.8560000000000001,0.736,0.8575108628181253
PCA,x18data,_Geometric_SMOTE,QDA,NONE,NONE,0.934,0.9520000000000001,0.114,0.938,0.21,0.08,0.5336018001241465
PCA,x18data,_Geometric_SMOTE,RF,NONE,NONE,0.938,0.958,0.162,0.9440000000000002,0.262,0.132,0.5608240223463687
PCA,x18data,_Geometric_SMOTE,SGD,NONE,NONE,0.5579999999999999,0.5820000000000001,0.478,0.56,0.206,0.076,0.5299782743637491
PCA,x18data,_Geometric_SMOTE,SVM,NONE,NONE,0.918,0.958,0.042,0.938,0.0,0.0,0.5
PCA,x1data,_Geometric_SMOTE,ABC,NONE,NONE,0.922,0.8719999999999999,0.8079999999999999,0.8879999999999999,0.8340000000000001,0.7040000000000001,0.8402732240437158
PCA,x1data,_Geometric_SMOTE,DTREE,NONE,NONE,0.91,0.8540000000000001,0.758,0.8699999999999999,0.7959999999999999,0.642,0.8034777517564404
PCA,x1data,_Geometric_SMOTE,GNB,NONE,NONE,0.93,0.85,0.932,0.8759999999999999,0.89,0.7859999999999999,0.8917564402810305
PCA,x1data,_Geometric_SMOTE,KNN,NONE,NONE,0.938,0.9079999999999999,0.8620000000000001,0.918,0.882,0.784,0.8854566744730679
PCA,x1data,_Geometric_SMOTE,LRG,NONE,NONE,0.9260000000000002,0.892,0.836,0.902,0.8620000000000001,0.746,0.8627829820452769
PCA,x1data,_Geometric_SMOTE,MLP,NONE,NONE,0.932,0.8960000000000001,0.8620000000000001,0.9079999999999999,0.8759999999999999,0.774,0.8787900078064013
PCA,x1data,_Geometric_SMOTE,QDA,NONE,NONE,0.93,0.882,0.86,0.898,0.8680000000000001,0.7579999999999999,0.8704839968774396
PCA,x1data,_Geometric_SMOTE,RF,NONE,NONE,0.924,0.8960000000000001,0.7859999999999999,0.9059999999999999,0.8340000000000001,0.7080000000000001,0.8409055425448868
PCA,x1data,_Geometric_SMOTE,SGD,NONE,NONE,0.92,0.8039999999999999,0.8759999999999999,0.836,0.8300000000000001,0.6920000000000001,0.8403161592505854
PCA,x1data,_Geometric_SMOTE,SVM,NONE,NONE,0.926,0.826,0.928,0.8559999999999999,0.8740000000000001,0.7559999999999999,0.8766744730679157
PCA,x20data,_Geometric_SMOTE,ABC,NONE,NONE,0.9420000000000001,0.948,0.22600000000000006,0.9440000000000001,0.434,0.20199999999999999,0.5858660622446412
PCA,x20data,_Geometric_SMOTE,DTREE,NONE,NONE,0.9479999999999998,0.932,0.414,0.94,0.606,0.392,0.6727043586534572
PCA,x20data,_Geometric_SMOTE,GNB,NONE,NONE,0.9420000000000001,0.938,0.228,0.938,0.4400000000000001,0.21,0.5840970610058628
PCA,x20data,_Geometric_SMOTE,KNN,NONE,NONE,0.946,0.924,0.36200000000000004,0.934,0.562,0.34,0.6432204739203679
PCA,x20data,_Geometric_SMOTE,LRG,NONE,NONE,0.946,0.904,0.408,0.924,0.5940000000000001,0.374,0.6560919880644165
PCA,x20data,_Geometric_SMOTE,MLP,NONE,NONE,0.9520000000000001,0.9440000000000001,0.384,0.948,0.5860000000000001,0.368,0.6641937271311609
PCA,x20data,_Geometric_SMOTE,QDA,NONE,NONE,0.9420000000000001,0.948,0.204,0.9440000000000001,0.414,0.182,0.5750242819701994
PCA,x20data,_Geometric_SMOTE,RF,NONE,NONE,0.95,0.954,0.30199999999999994,0.9520000000000001,0.514,0.284,0.6271545670803358
PCA,x20data,_Geometric_SMOTE,SGD,NONE,NONE,0.946,0.932,0.32,0.938,0.524,0.298,0.6256951808648521
PCA,x20data,_Geometric_SMOTE,SVM,NONE,NONE,0.946,0.9440000000000002,0.22800000000000006,0.94,0.434,0.204,0.5851678560851414
PCA,x30data,_Geometric_SMOTE,ABC,NONE,NONE,0.95,0.948,0.716,0.95,0.818,0.6880000000000001,0.8328719877597859
PCA,x30data,_Geometric_SMOTE,DTREE,NONE,NONE,0.9420000000000001,0.93,0.7999999999999999,0.936,0.8600000000000001,0.7539999999999999,0.8659416039780696
PCA,x30data,_Geometric_SMOTE,GNB,NONE,NONE,0.93,0.9159999999999999,0.726,0.918,0.774,0.6579999999999999,0.8217599557992266
PCA,x30data,_Geometric_SMOTE,KNN,NONE,NONE,0.9440000000000002,0.936,0.8,0.9420000000000001,0.8600000000000001,0.758,0.8691440350206128
PCA,x30data,_Geometric_SMOTE,LRG,NONE,NONE,0.9540000000000001,0.948,0.8200000000000001,0.95,0.8780000000000001,0.7879999999999999,0.8845554422202389
PCA,x30data,_Geometric_SMOTE,MLP,NONE,NONE,0.948,0.94,0.8360000000000001,0.946,0.884,0.794,0.8891557227251476
PCA,x30data,_Geometric_SMOTE,QDA,NONE,NONE,0.9420000000000001,0.784,0.8560000000000001,0.78,0.762,0.6519999999999999,0.8199317863062603
PCA,x30data,_Geometric_SMOTE,RF,NONE,NONE,0.9600000000000002,0.9520000000000001,0.8380000000000001,0.9559999999999998,0.8879999999999999,0.8059999999999999,0.8956774618555826
PCA,x30data,_Geometric_SMOTE,SGD,NONE,NONE,0.938,0.7739999999999999,0.852,0.8059999999999999,0.7859999999999999,0.628,0.8126788218793829
PCA,x30data,_Geometric_SMOTE,SVM,NONE,NONE,0.9559999999999998,0.9520000000000001,0.8380000000000001,0.9540000000000001,0.892,0.8079999999999999,0.8956423987419779
PCA,x31data,_Geometric_SMOTE,ABC,NONE,NONE,0.92,0.924,0.52,0.918,0.67,0.47200000000000003,0.7219687001594897
PCA,x31data,_Geometric_SMOTE,DTREE,NONE,NONE,0.904,0.89,0.6020000000000001,0.8939999999999999,0.7240000000000001,0.5399999999999999,0.7457735247208932
PCA,x31data,_Geometric_SMOTE,GNB,NONE,NONE,0.9079999999999999,0.7979999999999999,0.79,0.8340000000000001,0.7919999999999999,0.628,0.7940091706539075
PCA,x31data,_Geometric_SMOTE,KNN,NONE,NONE,0.9159999999999999,0.8879999999999999,0.71,0.898,0.7879999999999999,0.6359999999999999,0.7975069776714513
PCA,x31data,_Geometric_SMOTE,LRG,NONE,NONE,0.918,0.884,0.728,0.8960000000000001,0.7959999999999999,0.65,0.8043161881977671
PCA,x31data,_Geometric_SMOTE,MLP,NONE,NONE,0.9159999999999999,0.8859999999999999,0.728,0.898,0.7979999999999999,0.6459999999999999,0.8043052232854864
PCA,x31data,_Geometric_SMOTE,QDA,NONE,NONE,0.902,0.8460000000000001,0.6900000000000001,0.8640000000000001,0.754,0.5920000000000001,0.7683163875598085
PCA,x31data,_Geometric_SMOTE,RF,NONE,NONE,0.924,0.9200000000000002,0.608,0.924,0.7340000000000001,0.5579999999999999,0.7646112440191388
PCA,x31data,_Geometric_SMOTE,SGD,NONE,NONE,0.912,0.8639999999999999,0.7420000000000001,0.882,0.7979999999999999,0.6460000000000001,0.8017503987240829
PCA,x31data,_Geometric_SMOTE,SVM,NONE,NONE,0.9159999999999999,0.884,0.728,0.8960000000000001,0.794,0.6459999999999999,0.8032635566188198
PCA,x32data,_Geometric_SMOTE,ABC,NONE,NONE,0.996,0.99,0.98,0.996,0.988,0.972,0.9861080074487896
PCA,x32data,_Geometric_SMOTE,DTREE,NONE,NONE,0.972,0.966,0.948,0.968,0.956,0.914,0.956617008069522
PCA,x32data,_Geometric_SMOTE,GNB,NONE,NONE,0.9420000000000001,0.918,0.86,0.924,0.8880000000000001,0.792,0.8893482309124767
PCA,x32data,_Geometric_SMOTE,KNN,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCA,x32data,_Geometric_SMOTE,LRG,NONE,NONE,0.9520000000000001,0.932,0.884,0.94,0.9059999999999999,0.8319999999999999,0.909379267535692
PCA,x32data,_Geometric_SMOTE,MLP,NONE,NONE,0.996,0.992,1.0,0.994,0.996,0.992,0.9966573556797022
PCA,x32data,_Geometric_SMOTE,QDA,NONE,NONE,0.96,0.9440000000000001,0.904,0.95,0.922,0.8560000000000001,0.924931719428926
PCA,x32data,_Geometric_SMOTE,RF,NONE,NONE,0.996,0.988,1.0,0.994,0.996,0.988,0.995546244568591
PCA,x32data,_Geometric_SMOTE,SGD,NONE,NONE,0.9440000000000001,0.882,0.8059999999999999,0.898,0.8240000000000001,0.696,0.8465611421477343
PCA,x32data,_Geometric_SMOTE,SVM,NONE,NONE,0.95,0.932,0.8620000000000001,0.94,0.8959999999999999,0.8099999999999999,0.8988144009931719
PCA,x35data,_Geometric_SMOTE,ABC,NONE,NONE,1.0,1.0,0.992,1.0,0.996,0.992,0.9955400782013684
PCA,x35data,_Geometric_SMOTE,DTREE,NONE,NONE,0.998,0.998,0.992,0.998,0.996,0.99,0.9943687726158016
PCA,x35data,_Geometric_SMOTE,GNB,NONE,NONE,0.99,0.988,1.0,0.988,0.996,0.988,0.9947274099226562
PCA,x35data,_Geometric_SMOTE,KNN,NONE,NONE,1.0,1.0,0.992,1.0,0.996,0.992,0.9955400782013688
PCA,x35data,_Geometric_SMOTE,LRG,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0,0.9991210920752516
PCA,x35data,_Geometric_SMOTE,MLP,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0,0.9994143472072164
PCA,x35data,_Geometric_SMOTE,QDA,NONE,NONE,0.9940000000000001,0.9940000000000001,1.0,0.9940000000000001,1.0,0.9940000000000001,0.9976556738865736
PCA,x35data,_Geometric_SMOTE,RF,NONE,NONE,1.0,1.0,0.992,1.0,0.996,0.992,0.9946611702766202
PCA,x35data,_Geometric_SMOTE,SGD,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0,0.9991210920752516
PCA,x35data,_Geometric_SMOTE,SVM,NONE,NONE,1.0,1.0,1.0,1.0,1.0,1.0,0.9991210920752516
PCA,x38data,_Geometric_SMOTE,ABC,NONE,NONE,0.964,0.9479999999999998,0.8560000000000001,0.95,0.8959999999999999,0.8140000000000001,0.8996279761904763
PCA,x38data,_Geometric_SMOTE,DTREE,NONE,NONE,0.96,0.9420000000000001,0.858,0.946,0.892,0.804,0.8981150793650794
PCA,x38data,_Geometric_SMOTE,GNB,NONE,NONE,0.968,0.9420000000000001,0.95,0.95,0.9420000000000001,0.89,0.9449404761904764
PCA,x38data,_Geometric_SMOTE,KNN,NONE,NONE,0.9740000000000001,0.972,0.8560000000000001,0.972,0.9079999999999999,0.8400000000000001,0.913938492063492
PCA,x38data,_Geometric_SMOTE,LRG,NONE,NONE,0.9740000000000001,0.96,0.902,0.964,0.928,0.868,0.9309771825396826
PCA,x38data,_Geometric_SMOTE,MLP,NONE,NONE,0.976,0.968,0.8560000000000001,0.966,0.9079999999999999,0.8340000000000001,0.9107390873015874
PCA,x38data,_Geometric_SMOTE,QDA,NONE,NONE,0.972,0.958,0.904,0.96,0.928,0.8640000000000001,0.9294394841269842
PCA,x38data,_Geometric_SMOTE,RF,NONE,NONE,0.976,0.9740000000000001,0.8560000000000001,0.976,0.912,0.8420000000000001,0.915500992063492
PCA,x38data,_Geometric_SMOTE,SGD,NONE,NONE,0.958,0.91,0.8039999999999999,0.922,0.8320000000000001,0.7240000000000001,0.8572172619047621
PCA,x38data,_Geometric_SMOTE,SVM,NONE,NONE,0.982,0.966,0.9520000000000001,0.968,0.956,0.9159999999999999,0.9575892857142858
PCA,x39data,_Geometric_SMOTE,ABC,NONE,NONE,0.9920000000000002,0.99,1.0,0.99,0.9920000000000002,0.988,0.9943437180796731
PCA,x39data,_Geometric_SMOTE,DTREE,NONE,NONE,0.986,0.986,0.93,0.986,0.9540000000000001,0.922,0.9577025876744978
PCA,x39data,_Geometric_SMOTE,GNB,NONE,NONE,0.966,0.9,0.9940000000000001,0.922,0.946,0.8859999999999999,0.9470633299284984
PCA,x39data,_Geometric_SMOTE,KNN,NONE,NONE,0.9840000000000001,0.982,0.93,0.982,0.9520000000000001,0.9159999999999999,0.9554553966632616
PCA,x39data,_Geometric_SMOTE,LRG,NONE,NONE,0.9740000000000001,0.9520000000000001,0.998,0.9559999999999998,0.972,0.9420000000000001,0.9729954034729316
PCA,x39data,_Geometric_SMOTE,MLP,NONE,NONE,0.982,0.978,1.0,0.978,0.986,0.974,0.9876149131767108
PCA,x39data,_Geometric_SMOTE,QDA,NONE,NONE,0.9740000000000001,0.958,1.0,0.96,0.976,0.95,0.976340653728294
PCA,x39data,_Geometric_SMOTE,RF,NONE,NONE,0.99,0.988,1.0,0.988,0.992,0.986,0.9932584269662922
PCA,x39data,_Geometric_SMOTE,SGD,NONE,NONE,0.972,0.9399999999999998,0.998,0.9479999999999998,0.966,0.93,0.9672369765066394
PCA,x39data,_Geometric_SMOTE,SVM,NONE,NONE,0.968,0.934,0.998,0.9440000000000001,0.964,0.924,0.9639811031664964
PCA,x45data,_Geometric_SMOTE,ABC,NONE,NONE,0.964,0.972,0.4720000000000001,0.968,0.594,0.4640000000000001,0.7217508181393174
PCA,x45data,_Geometric_SMOTE,DTREE,NONE,NONE,0.958,0.958,0.568,0.9559999999999998,0.6460000000000001,0.5439999999999999,0.7620266479663395
PCA,x45data,_Geometric_SMOTE,GNB,NONE,NONE,0.966,0.968,0.568,0.966,0.65,0.5519999999999999,0.7674380551659654
PCA,x45data,_Geometric_SMOTE,KNN,NONE,NONE,0.9540000000000001,0.932,0.616,0.9360000000000002,0.662,0.5599999999999999,0.7718326320710612
PCA,x45data,_Geometric_SMOTE,LRG,NONE,NONE,0.972,0.98,0.568,0.976,0.6559999999999999,0.562,0.7739130434782608
PCA,x45data,_Geometric_SMOTE,MLP,NONE,NONE,0.966,0.968,0.616,0.966,0.682,0.602,0.791362786348761
PCA,x45data,_Geometric_SMOTE,QDA,NONE,NONE,0.772,0.782,0.6559999999999999,0.772,0.51,0.4480000000000001,0.7185366993922393
PCA,x45data,_Geometric_SMOTE,RF,NONE,NONE,0.97,0.978,0.568,0.9740000000000001,0.6540000000000001,0.5599999999999999,0.7728260869565217
PCA,x45data,_Geometric_SMOTE,SGD,NONE,NONE,0.9540000000000001,0.9059999999999999,0.5660000000000001,0.922,0.616,0.4900000000000001,0.7349696119682094
PCA,x45data,_Geometric_SMOTE,SVM,NONE,NONE,0.972,0.98,0.568,0.976,0.6559999999999999,0.562,0.7739130434782608
PCA,x48data,_Geometric_SMOTE,ABC,NONE,NONE,0.9740000000000001,0.972,0.488,0.97,0.6759999999999999,0.4859999999999999,0.7305555555555555
PCA,x48data,_Geometric_SMOTE,DTREE,NONE,NONE,0.98,0.978,0.7300000000000001,0.978,0.8420000000000001,0.728,0.8545138888888889
PCA,x48data,_Geometric_SMOTE,GNB,NONE,NONE,0.98,0.926,0.976,0.9440000000000001,0.95,0.8960000000000001,0.9493055555555554
PCA,x48data,_Geometric_SMOTE,KNN,NONE,NONE,0.982,0.966,0.934,0.97,0.95,0.9079999999999998,0.9506944444444444
PCA,x48data,_Geometric_SMOTE,LRG,NONE,NONE,0.98,0.9440000000000001,1.0,0.956,0.97,0.936,0.9704861111111109
PCA,x48data,_Geometric_SMOTE,MLP,NONE,NONE,0.98,0.95,0.954,0.9620000000000001,0.9520000000000001,0.9079999999999999,0.9524305555555552
PCA,x48data,_Geometric_SMOTE,QDA,NONE,NONE,0.98,0.934,0.976,0.95,0.9520000000000001,0.9059999999999999,0.9541666666666666
PCA,x48data,_Geometric_SMOTE,RF,NONE,NONE,0.9840000000000001,0.98,0.774,0.98,0.868,0.772,0.8770833333333332
PCA,x48data,_Geometric_SMOTE,SGD,NONE,NONE,0.978,0.946,0.936,0.96,0.936,0.882,0.9399305555555556
PCA,x48data,_Geometric_SMOTE,SVM,NONE,NONE,0.98,0.93,1.0,0.948,0.9620000000000001,0.92,0.9631944444444444
PCA,x4data,_Geometric_SMOTE,ABC,NONE,NONE,0.98,0.98,0.9059999999999999,0.98,0.94,0.8960000000000001,0.9430369577005224
PCA,x4data,_Geometric_SMOTE,DTREE,NONE,NONE,0.988,0.988,0.972,0.988,0.98,0.962,0.9799032799851652
PCA,x4data,_Geometric_SMOTE,GNB,NONE,NONE,0.904,0.8779999999999999,0.624,0.8880000000000001,0.732,0.552,0.7499387409159566
